id,name,auther,repo_name,address,like,estimated_testcodes,packages,all_javas,product_codes,test_codes,product_codes_with_Test,test_codes_without_Test,test_codes_witout_Test_but_test,suspect_test_codes,real_product_codes,real_test_codes,real_test_option_codes,not_availables,used_product_codes,used_test_codes,extends_testcodes,extended_testcodes,used junit,used testng,used extends,no open,no decode,no parse,all_available
1342730,crashub/crash,crashub,crash,https://api.github.com/repos/crashub/crash,648,213,81,571,358,170,0,43,0,170,358,165,48,0,141,26,126,9,9,0,369,0,0,0,0
1346871,zeromq/jeromq,zeromq,jeromq,https://api.github.com/repos/zeromq/jeromq,1223,228,37,383,153,134,0,96,0,134,153,131,99,0,62,10,12,5,129,0,107,0,0,0,0
1348226,Comcast/jrugged,Comcast,jrugged,https://api.github.com/repos/Comcast/jrugged,230,49,15,151,102,47,0,2,0,47,102,46,3,0,64,2,0,0,47,0,53,0,0,0,0
1358566,jankotek/mapdb,jankotek,mapdb,https://api.github.com/repos/jankotek/mapdb,3217,23,10,87,59,21,0,7,3,24,59,24,4,0,11,6,10,2,10,0,55,0,0,0,0
1359837,facebook/jcommon,facebook,jcommon,https://api.github.com/repos/facebook/jcommon,597,119,42,534,414,105,1,14,0,105,415,103,16,0,176,12,14,4,0,93,197,0,0,0,0
1366021,teiid/teiid,teiid,teiid,https://api.github.com/repos/teiid/teiid,168,672,225,2280,1604,611,0,65,0,611,1604,601,75,0,868,146,28,6,482,0,1121,0,0,2,2
1366976,LiveRamp/hank,LiveRamp,hank,https://api.github.com/repos/LiveRamp/hank,183,102,48,460,355,80,3,22,0,80,358,73,29,0,183,31,67,7,78,0,213,0,0,0,0
1367535,dreamhead/moco,dreamhead,moco,https://api.github.com/repos/dreamhead/moco,2436,94,35,419,324,92,0,3,0,92,324,86,9,0,70,8,48,4,90,0,223,0,0,3,3
1371250,oVirt/ovirt-engine,oVirt,ovirt-engine,https://api.github.com/repos/oVirt/ovirt-engine,193,1279,551,9331,8049,1247,1,34,0,1247,8050,1205,76,0,1938,126,713,63,1138,0,6237,0,0,10,10
1375703,membrane/service-proxy,membrane,service-proxy,https://api.github.com/repos/membrane/service-proxy,297,217,130,773,554,187,2,30,10,197,556,184,32,1,167,21,44,5,191,0,338,0,5,0,5
1377549,aws/aws-sdk-java,aws,aws-sdk-java,https://api.github.com/repos/aws/aws-sdk-java,2535,381,867,57851,57239,309,145,158,1,322,57372,226,253,0,347,53,23,12,303,0,20257,0,0,2,2
1378152,Netflix/governator,Netflix,governator,https://api.github.com/repos/Netflix/governator,682,154,59,404,249,61,1,93,1,62,250,55,99,0,84,65,12,1,60,0,150,0,0,0,0
19071680,javafx-maven-plugin/javafx-maven-plugin,javafx-maven-plugin,javafx-maven-plugin,https://api.github.com/repos/javafx-maven-plugin/javafx-maven-plugin,554,57,7,91,34,0,0,57,0,0,34,0,57,0,0,0,0,0,0,0,64,0,0,0,0
1397723,killbill/killbill,killbill,killbill,https://api.github.com/repos/killbill/killbill,2005,538,212,1557,1017,450,1,89,0,450,1018,338,201,0,416,73,329,34,0,385,1058,0,0,0,0
1398811,mkotsur/restito,mkotsur,restito,https://api.github.com/repos/mkotsur/restito,201,27,13,54,27,27,0,0,0,27,27,27,0,0,15,0,0,0,29,0,3,0,0,0,0
1408016,httl/httl,httl,httl,https://api.github.com/repos/httl/httl,313,27,37,289,262,12,0,15,0,12,262,12,15,0,3,6,0,0,12,0,134,0,0,1,1
1409562,Comcast/cmb,Comcast,cmb,https://api.github.com/repos/Comcast/cmb,235,61,25,242,181,49,0,12,1,50,181,40,21,0,0,1,0,0,40,0,132,0,0,0,0
1416115,paulhoule/infovore,paulhoule,infovore,https://api.github.com/repos/paulhoule/infovore,144,62,38,227,165,60,0,2,1,61,165,57,5,0,60,6,0,0,56,0,104,0,0,0,0
1417117,Wikia/selenium-tests,Wikia,selenium-tests,https://api.github.com/repos/Wikia/selenium-tests,159,719,194,712,0,218,0,494,14,232,0,219,493,0,0,306,218,7,0,241,547,0,0,0,0
1429543,LWJGL/lwjgl,LWJGL,lwjgl,https://api.github.com/repos/LWJGL/lwjgl,354,91,41,1055,963,44,1,47,0,44,964,1,90,0,0,0,0,0,1,0,193,0,0,0,0
1432166,CeON/CERMINE,CeON,CERMINE,https://api.github.com/repos/CeON/CERMINE,247,50,63,602,552,49,0,1,0,49,552,48,2,0,89,4,3,3,48,0,329,0,0,0,0
1435811,Omertron/api-themoviedb,Omertron,api-themoviedb,https://api.github.com/repos/Omertron/api-themoviedb,123,29,25,172,143,28,0,1,0,28,143,24,5,0,86,5,22,1,24,0,128,0,0,0,0
1450823,cping/LGame,cping,LGame,https://api.github.com/repos/cping/LGame,375,473,226,4781,4302,110,4,365,0,111,4305,2,474,0,0,0,0,0,2,0,2183,0,0,259,259
1493247,spinscale/dropwizard-jobs,spinscale,dropwizard-jobs,https://api.github.com/repos/spinscale/dropwizard-jobs,116,31,3,50,19,28,0,3,0,28,19,8,23,0,13,23,0,0,8,0,35,0,0,0,0
1510380,junkdog/artemis-odb,junkdog,artemis-odb,https://api.github.com/repos/junkdog/artemis-odb,542,256,59,610,351,127,1,131,1,128,352,103,154,1,136,119,22,3,106,0,406,0,0,1,1
1528515,Netflix/Hystrix,Netflix,Hystrix,https://api.github.com/repos/Netflix/Hystrix,17889,132,75,411,271,117,8,15,0,117,279,109,23,0,120,37,58,20,118,0,220,0,0,0,0
1542443,tbroyer/gwt-maven-plugin,tbroyer,gwt-maven-plugin,https://api.github.com/repos/tbroyer/gwt-maven-plugin,136,24,8,43,16,7,3,17,0,7,19,0,24,0,0,0,0,0,0,0,18,0,0,0,0
1580337,bennidi/mbassador,bennidi,mbassador,https://api.github.com/repos/bennidi/mbassador,745,47,14,120,73,21,0,26,0,21,73,16,31,0,29,29,12,2,19,0,70,0,0,0,0
1588600,ron190/jsql-injection,ron190,jsql-injection,https://api.github.com/repos/ron190/jsql-injection,661,42,65,334,292,41,0,1,0,41,292,29,12,1,0,10,28,9,33,0,178,0,1,1,2
1721268,crawljax/crawljax,crawljax,crawljax,https://api.github.com/repos/crawljax/crawljax,441,88,45,319,221,69,10,19,3,72,231,70,18,0,112,22,7,2,71,0,90,0,0,0,0
1796382,cloudinary/cloudinary_java,cloudinary,cloudinary_java,https://api.github.com/repos/cloudinary/cloudinary_java,128,35,22,131,96,35,0,0,0,35,96,33,2,0,37,30,28,8,17,0,87,0,0,1,1
1811274,jakenjarvis/Android-OrmLiteContentProvider,jakenjarvis,Android-OrmLiteContentProvider,https://api.github.com/repos/jakenjarvis/Android-OrmLiteContentProvider,179,27,14,54,28,3,7,16,0,3,35,1,18,0,1,12,1,1,1,0,26,0,0,0,0
1816542,apache/isis,apache,isis,https://api.github.com/repos/apache/isis,511,587,889,3669,3068,496,12,93,24,523,3077,476,100,16,796,68,137,23,430,0,2191,0,0,47,47
1838435,survivingwithandroid/Surviving-with-android,survivingwithandroid,Surviving-with-android,https://api.github.com/repos/survivingwithandroid/Surviving-with-android,1225,20,100,271,223,18,28,2,0,28,241,28,2,0,0,4,0,0,28,0,137,0,0,0,0
1841809,eclipse/org.aspectj,eclipse,org.aspectj,https://api.github.com/repos/eclipse/org.aspectj,230,717,587,7107,6016,508,374,209,3,550,6351,380,368,11,388,328,172,34,0,0,2160,0,3,2271,2274
1851052,zolyfarkas/spf4j,zolyfarkas,spf4j,https://api.github.com/repos/zolyfarkas/spf4j,141,220,78,888,663,177,2,46,1,178,665,159,64,0,226,39,0,0,166,0,330,0,0,3,3
1851342,MutabilityDetector/MutabilityDetector,MutabilityDetector,MutabilityDetector,https://api.github.com/repos/MutabilityDetector/MutabilityDetector,191,167,36,300,132,65,0,103,6,71,132,68,100,0,84,80,0,0,71,0,64,0,0,0,0
1867809,barchart/barchart-udt,barchart,barchart-udt,https://api.github.com/repos/barchart/barchart-udt,104,98,95,939,840,48,1,50,3,51,841,47,51,0,31,11,10,2,45,0,505,0,0,0,0
1870062,nurkiewicz/spring-data-jdbc-repository,nurkiewicz,spring-data-jdbc-repository,https://api.github.com/repos/nurkiewicz/spring-data-jdbc-repository,272,58,11,70,12,48,0,10,0,48,12,38,20,0,3,21,36,5,7,0,58,0,0,0,0
1880548,LMAX-Exchange/freud,LMAX-Exchange,freud,https://api.github.com/repos/LMAX-Exchange/freud,113,24,30,179,155,1,0,23,7,8,155,8,16,0,6,11,0,0,12,0,42,0,0,0,0
1880719,brettwooldridge/SansOrm,brettwooldridge,SansOrm,https://api.github.com/repos/brettwooldridge/SansOrm,191,26,6,44,18,14,0,12,0,14,18,9,14,3,7,6,0,0,12,0,6,0,0,3,3
1880842,jenetics/jenetics,jenetics,jenetics,https://api.github.com/repos/jenetics/jenetics,489,214,29,575,361,183,0,31,0,183,361,156,38,20,159,30,55,12,0,178,257,0,0,35,35
1884592,vkostyukov/la4j,vkostyukov,la4j,https://api.github.com/repos/vkostyukov/la4j,344,31,16,117,86,29,0,2,0,29,86,26,4,1,22,10,22,8,21,0,88,0,0,1,1
1885328,jprante/elasticsearch-knapsack,jprante,elasticsearch-knapsack,https://api.github.com/repos/jprante/elasticsearch-knapsack,464,23,41,233,210,21,0,2,0,21,210,17,6,0,14,1,9,1,22,0,144,0,0,0,0
1889369,lviggiano/owner,lviggiano,owner,https://api.github.com/repos/lviggiano/owner,706,96,26,158,62,76,0,20,4,80,62,70,26,0,37,20,7,3,71,0,107,0,0,0,0
1907206,linkedin/camus,linkedin,camus,https://api.github.com/repos/linkedin/camus,764,30,16,115,85,28,0,2,0,28,85,20,10,0,29,7,1,1,20,0,60,0,0,0,0
1918262,unidal/frameworks,unidal,frameworks,https://api.github.com/repos/unidal/frameworks,104,126,69,436,293,69,17,57,3,74,308,57,71,0,80,20,20,4,93,7,179,0,0,0,0
1924146,Simmetrics/simmetrics,Simmetrics,simmetrics,https://api.github.com/repos/Simmetrics/simmetrics,241,98,10,162,65,87,0,10,3,90,65,76,21,0,52,32,45,13,55,0,86,0,0,0,0
1925689,carrotsearch/hppc,carrotsearch,hppc,https://api.github.com/repos/carrotsearch/hppc,587,38,13,114,75,25,1,13,8,33,76,31,7,0,31,7,8,3,32,0,51,0,0,0,0
1958216,apache/jena,apache,jena,https://api.github.com/repos/apache/jena,559,1803,540,6387,4560,1549,12,266,8,1557,4572,1376,438,1,1625,455,854,200,1094,0,3668,0,0,3,3
1967648,openxc/openxc-android,openxc,openxc-android,https://api.github.com/repos/openxc/openxc-android,190,57,19,231,164,57,10,0,0,57,174,56,1,0,78,2,2,1,56,0,135,0,0,0,0
1983664,ThreeTen/threeten-extra,ThreeTen,threeten-extra,https://api.github.com/repos/ThreeTen/threeten-extra,205,43,3,105,62,37,0,6,0,37,62,37,6,0,53,5,1,1,37,0,30,0,0,2,2
1989677,pentaho/pentaho-platform,pentaho,pentaho-platform,https://api.github.com/repos/pentaho/pentaho-platform,382,708,313,2402,1683,555,11,153,36,596,1689,549,164,0,822,90,29,7,512,1,990,0,0,0,0
2145132,p6spy/p6spy,p6spy,p6spy,https://api.github.com/repos/p6spy/p6spy,869,46,9,119,73,45,0,1,0,45,73,32,14,0,46,14,24,2,34,0,60,0,0,0,0
2198141,doanduyhai/Achilles,doanduyhai,Achilles,https://api.github.com/repos/doanduyhai/Achilles,237,186,121,660,471,170,3,16,6,176,474,82,94,10,138,73,15,2,84,0,188,0,0,20,20
2219591,apache/commons-compress,apache,commons-compress,https://api.github.com/repos/apache/commons-compress,126,150,30,362,212,142,0,8,2,144,212,141,9,0,159,6,50,1,142,0,158,0,0,0,0
2247922,linkedin/databus,linkedin,databus,https://api.github.com/repos/linkedin/databus,2195,129,84,803,670,110,4,19,0,110,674,99,30,0,273,29,0,0,0,100,283,0,0,0,0
2249948,stanfy/enroscar,stanfy,enroscar,https://api.github.com/repos/stanfy/enroscar,202,48,40,209,158,41,3,7,0,41,161,34,14,0,43,12,17,6,40,0,121,0,0,0,0
2249963,robovm/robovm,robovm,robovm,https://api.github.com/repos/robovm/robovm,1010,2429,492,10037,7590,1280,22,1145,2,1283,7611,952,1472,2,155,130,89,28,77,0,6790,0,0,3,3
2253799,jqno/equalsverifier,jqno,equalsverifier,https://api.github.com/repos/jqno/equalsverifier,431,184,33,263,79,89,0,95,0,89,79,85,99,0,40,55,48,2,88,0,89,0,0,0,0
2255016,ThreeTen/threetenbp,ThreeTen,threetenbp,https://api.github.com/repos/ThreeTen/threetenbp,413,85,6,178,93,74,0,11,0,74,93,73,12,0,69,7,41,3,0,73,109,0,0,0,0
2255746,jMonkeyEngine/jmonkeyengine,jMonkeyEngine,jmonkeyengine,https://api.github.com/repos/jMonkeyEngine/jmonkeyengine,2292,35,237,1844,1523,36,283,2,0,36,1806,31,7,0,85,6,1,1,31,0,1092,0,0,1,1
2261680,jmxtrans/jmxtrans,jmxtrans,jmxtrans,https://api.github.com/repos/jmxtrans/jmxtrans,1101,113,25,287,173,88,1,25,11,99,174,97,16,0,112,15,2,1,101,0,71,0,0,0,0
2269438,ttddyy/datasource-proxy,ttddyy,datasource-proxy,https://api.github.com/repos/ttddyy/datasource-proxy,306,56,12,140,84,50,0,6,1,51,84,47,9,0,58,8,0,0,49,0,20,0,0,0,0
2288934,ratpack/ratpack,ratpack,ratpack,https://api.github.com/repos/ratpack/ratpack,1729,78,152,827,749,23,0,55,0,23,749,9,69,0,2,0,0,0,20,2,355,0,0,1,1
2291113,pentaho/pentaho-reporting,pentaho,pentaho-reporting,https://api.github.com/repos/pentaho/pentaho-reporting,188,684,618,6651,5959,580,8,104,4,585,5966,556,129,0,931,51,134,10,346,1,3891,0,0,0,0
2295895,apache/commons-net,apache,commons-net,https://api.github.com/repos/apache/commons-net,111,61,29,272,211,56,0,5,1,57,211,54,7,0,64,9,17,3,11,0,134,0,0,0,0
2310089,CamelCookbook/camel-cookbook-examples,CamelCookbook,camel-cookbook-examples,https://api.github.com/repos/CamelCookbook/camel-cookbook-examples,206,311,114,543,232,305,0,6,0,305,232,305,6,0,174,8,2,2,304,0,452,0,0,0,0
2324318,dandelion/dandelion-datatables,dandelion,dandelion-datatables,https://api.github.com/repos/dandelion/dandelion-datatables,107,80,53,332,252,63,0,17,0,63,252,59,21,0,75,10,43,5,63,0,202,0,0,0,0
2328097,iainporter/rest-java,iainporter,rest-java,https://api.github.com/repos/iainporter/rest-java,199,25,22,93,68,17,0,8,0,17,68,16,9,0,43,7,13,5,20,0,39,0,0,0,0
2336063,apache/cayenne,apache,cayenne,https://api.github.com/repos/apache/cayenne,177,1615,338,4028,2407,528,0,1093,385,913,2407,805,816,0,830,418,402,29,822,0,2505,0,0,0,0
2366109,Netflix/ribbon,Netflix,ribbon,https://api.github.com/repos/Netflix/ribbon,2993,97,42,313,214,80,2,17,0,80,216,73,24,0,119,18,6,2,81,0,139,0,0,0,0
2366303,Netflix/netflix-commons,Netflix,netflix-commons,https://api.github.com/repos/Netflix/netflix-commons,137,37,18,149,112,30,0,7,0,30,112,30,7,0,37,6,0,0,30,0,54,0,0,0,0
2373563,mttkay/signpost,mttkay,signpost,https://api.github.com/repos/mttkay/signpost,317,21,10,62,41,17,0,4,0,17,41,16,5,0,23,8,13,4,17,0,38,0,0,0,0
2377334,forcedotcom/phoenix,forcedotcom,phoenix,https://api.github.com/repos/forcedotcom/phoenix,571,162,54,762,600,156,0,6,0,156,600,142,20,0,200,18,81,9,148,0,500,0,0,0,0
2406256,mindwind/craft-atom,mindwind,craft-atom,https://api.github.com/repos/mindwind/craft-atom,317,52,31,281,229,34,0,18,0,34,229,32,20,0,63,15,7,2,34,0,102,0,0,0,0
2414892,theborakompanioni/thymeleaf-extras-shiro,theborakompanioni,thymeleaf-extras-shiro,https://api.github.com/repos/theborakompanioni/thymeleaf-extras-shiro,255,21,7,50,29,19,0,2,0,19,29,10,11,0,2,5,9,1,11,0,40,0,0,0,0
2443777,owlike/genson,owlike,genson,https://api.github.com/repos/owlike/genson,186,63,19,177,114,46,0,17,0,46,114,44,19,0,57,5,13,1,44,0,83,0,0,0,0
2470321,apache/tomee,apache,tomee,https://api.github.com/repos/apache/tomee,318,2205,683,6105,3858,1406,17,824,8,1417,3872,1047,1184,2,900,488,46,15,985,9,2315,0,0,17,17
2477660,codinguser/gnucash-android,codinguser,gnucash-android,https://api.github.com/repos/codinguser/gnucash-android,860,39,42,188,149,36,0,3,0,36,149,35,4,0,58,3,0,0,36,0,119,0,0,0,0
2480506,roboguice/roboguice,roboguice,roboguice,https://api.github.com/repos/roboguice/roboguice,2591,224,79,697,472,175,1,49,1,176,473,160,64,0,28,18,1,1,31,0,393,0,0,1,1
14999882,square/javapoet,square,javapoet,https://api.github.com/repos/square/javapoet,6615,20,2,37,17,20,0,0,0,20,17,19,1,0,16,2,2,1,19,0,19,0,0,0,0
2489916,ArcBees/Jukito,ArcBees,Jukito,https://api.github.com/repos/ArcBees/Jukito,276,45,4,75,25,35,5,10,1,36,30,34,11,0,9,12,2,2,41,0,51,0,0,0,0
2607669,bulldog2011/luxun,bulldog2011,luxun,https://api.github.com/repos/bulldog2011/luxun,117,34,24,176,142,26,0,8,2,28,142,27,7,0,55,9,4,2,22,0,73,0,0,0,0
2636301,forcedotcom/wsc,forcedotcom,wsc,https://api.github.com/repos/forcedotcom/wsc,197,22,13,142,120,14,0,8,0,14,120,13,9,0,30,1,0,0,5,0,57,0,0,0,0
2642810,TNG/junit-dataprovider,TNG,junit-dataprovider,https://api.github.com/repos/TNG/junit-dataprovider,210,150,23,217,64,125,3,25,2,127,67,114,36,0,53,80,22,3,149,0,108,0,0,0,0
2647582,openMF/mifosx,openMF,mifosx,https://api.github.com/repos/openMF/mifosx,205,21,473,2288,2209,13,58,8,1,62,2219,58,11,0,91,11,1,1,66,0,542,0,0,0,0
2652725,mybatis/spring,mybatis,spring,https://api.github.com/repos/mybatis/spring,1886,81,28,115,34,32,0,49,0,32,34,30,51,0,16,27,13,4,24,0,37,0,0,0,0
2695887,prometheus/client_java,prometheus,client_java,https://api.github.com/repos/prometheus/client_java,877,52,20,113,61,45,0,7,0,45,61,44,8,0,41,2,0,0,44,0,42,0,0,0,0
2710591,undera/jmeter-plugins,undera,jmeter-plugins,https://api.github.com/repos/undera/jmeter-plugins,352,229,56,503,264,210,10,19,0,210,274,208,21,0,216,27,0,0,209,0,236,0,0,0,0
2728465,linkedin/rest.li,linkedin,rest.li,https://api.github.com/repos/linkedin/rest.li,1602,797,254,2563,1761,599,5,198,0,599,1766,548,247,2,949,193,130,27,3,559,1095,0,0,4,4
2740299,mybatis/mybatis-3,mybatis,mybatis-3,https://api.github.com/repos/mybatis/mybatis-3,11225,813,222,1205,384,317,0,504,0,317,384,309,512,0,216,384,71,7,307,0,265,0,0,0,0
2748074,myrrix/myrrix-recommender,myrrix,myrrix-recommender,https://api.github.com/repos/myrrix/myrrix-recommender,118,38,37,188,150,35,0,3,0,35,150,33,5,0,0,3,12,2,35,0,96,0,0,0,0
2749473,bwaldvogel/mongo-java-server,bwaldvogel,mongo-java-server,https://api.github.com/repos/bwaldvogel/mongo-java-server,125,58,20,208,134,60,12,2,0,68,138,66,4,0,74,11,24,9,55,0,88,0,0,0,0
2750546,ktuukkan/marine-api,ktuukkan,marine-api,https://api.github.com/repos/ktuukkan/marine-api,127,78,14,304,226,73,0,5,0,73,226,71,5,2,144,20,0,0,73,0,164,0,0,2,2
2752178,joelittlejohn/jsonschema2pojo,joelittlejohn,jsonschema2pojo,https://api.github.com/repos/joelittlejohn/jsonschema2pojo,4495,202,20,291,87,33,1,170,74,107,88,105,98,0,45,8,1,1,106,0,62,0,0,0,0
2798461,mybatis/guice,mybatis,guice,https://api.github.com/repos/mybatis/guice,142,132,35,213,81,65,0,67,0,65,81,59,73,0,54,63,5,1,60,0,46,0,0,0,0
2802308,mybatis/generator,mybatis,generator,https://api.github.com/repos/mybatis/generator,3723,100,97,533,418,88,15,12,0,95,426,69,38,0,45,28,46,22,82,0,280,0,0,0,0
2849890,pubnub/java,pubnub,java,https://api.github.com/repos/pubnub/java,601,32,46,228,197,31,0,0,0,31,197,29,2,0,72,2,25,1,29,0,107,0,0,1,1
2851222,LitePalFramework/LitePal,LitePalFramework,LitePal,https://api.github.com/repos/LitePalFramework/LitePal,6593,20,28,127,107,20,0,0,0,20,107,19,1,0,11,1,14,1,19,0,88,0,0,0,0
2863195,logstash/logstash-logback-encoder,logstash,logstash-logback-encoder,https://api.github.com/repos/logstash/logstash-logback-encoder,1353,61,19,214,153,61,0,0,0,61,153,60,1,0,79,3,4,2,58,0,126,0,0,0,0
29807972,facebookarchive/linkbench,facebookarchive,linkbench,https://api.github.com/repos/facebookarchive/linkbench,114,31,6,74,42,29,1,2,0,29,43,24,7,0,15,6,12,4,17,0,37,0,0,0,0
2867021,OneBusAway/onebusaway-android,OneBusAway,onebusaway-android,https://api.github.com/repos/OneBusAway/onebusaway-android,312,42,45,354,309,41,3,1,1,42,312,37,5,0,82,2,29,2,40,0,208,0,0,0,0
2881975,cattong/YiBo,cattong,YiBo,https://api.github.com/repos/cattong/YiBo,130,30,44,647,617,9,0,21,18,27,617,24,6,0,0,5,0,0,24,0,266,0,0,0,0
2886868,sculptor/sculptor,sculptor,sculptor,https://api.github.com/repos/sculptor/sculptor,189,112,101,440,323,107,2,8,0,107,325,82,26,7,49,23,24,2,76,0,285,0,7,0,7
2895949,mwanji/toml4j,mwanji,toml4j,https://api.github.com/repos/mwanji/toml4j,153,31,2,61,30,25,0,6,0,25,30,25,6,0,2,7,0,0,25,0,6,0,0,0,0
2909125,alibaba/canal,alibaba,canal,https://api.github.com/repos/alibaba/canal,8569,96,138,606,492,99,8,7,1,100,500,85,21,0,131,17,23,8,94,0,253,0,0,0,0
2909334,alibaba/cooma,alibaba,cooma,https://api.github.com/repos/alibaba/cooma,162,47,25,51,4,1,0,46,0,1,4,1,46,0,1,18,0,0,1,0,1,0,0,0,0
2911682,alibaba/tamper,alibaba,tamper,https://api.github.com/repos/alibaba/tamper,203,30,20,108,78,17,0,13,0,17,78,16,14,0,16,10,0,0,15,0,41,0,0,0,0
2914062,ORCID/ORCID-Source,ORCID,ORCID-Source,https://api.github.com/repos/ORCID/ORCID-Source,181,575,363,3656,3073,510,2,71,5,515,3075,502,79,0,1299,56,299,20,512,0,1322,0,0,0,0
2916194,twitter/hbc,twitter,hbc,https://api.github.com/repos/twitter/hbc,669,23,16,85,62,16,0,7,0,16,62,16,7,0,36,6,1,1,16,0,28,0,0,0,0
2918779,broadgsa/gatk-protected,broadgsa,gatk-protected,https://api.github.com/repos/broadgsa/gatk-protected,147,413,125,1451,1017,384,21,29,2,386,1038,368,45,0,479,42,298,9,0,373,862,0,0,0,0
2922081,alibaba/druid,alibaba,druid,https://api.github.com/repos/alibaba/druid,17523,2970,247,4069,1091,2744,0,234,108,2852,1091,2842,136,0,500,23,1162,8,2213,0,3689,0,0,0,0
2922319,alibaba/fastjson,alibaba,fastjson,https://api.github.com/repos/alibaba/fastjson,20200,2605,199,2839,178,1459,0,1202,878,2337,178,2309,351,1,117,131,0,0,1424,0,2427,0,0,1,1
2922507,NineWorlds/serenity-android,NineWorlds,serenity-android,https://api.github.com/repos/NineWorlds/serenity-android,144,70,60,378,307,64,1,6,0,64,308,58,12,0,96,6,29,2,59,0,245,0,0,0,0
2924859,zl19861124/codeFactory,zl19861124,codeFactory,https://api.github.com/repos/zl19861124/codeFactory,144,34,192,1127,1087,20,6,14,7,32,1088,24,9,6,1,9,0,0,29,0,397,0,0,74,74
2925790,58code/Argo,58code,Argo,https://api.github.com/repos/58code/Argo,627,29,26,142,113,23,0,6,2,25,113,24,5,0,5,0,0,0,5,20,39,0,0,0,0
2932791,Netflix/denominator,Netflix,denominator,https://api.github.com/repos/Netflix/denominator,504,136,20,286,150,121,0,15,0,121,150,115,21,0,83,17,0,0,92,0,119,0,0,0,0
2945806,reficio/soap-ws,reficio,soap-ws,https://api.github.com/repos/reficio/soap-ws,247,31,21,99,68,24,0,7,0,24,68,22,9,0,19,6,6,1,23,0,25,0,0,0,0
2974390,JnRouvignac/AutoRefactor,JnRouvignac,AutoRefactor,https://api.github.com/repos/JnRouvignac/AutoRefactor,170,288,16,508,209,16,3,280,0,16,212,11,285,0,14,3,0,0,13,4,196,0,0,4,4
2980983,jdeferred/jdeferred,jdeferred,jdeferred,https://api.github.com/repos/jdeferred/jdeferred,1371,22,6,97,75,10,0,12,0,10,75,8,14,0,26,11,8,1,10,0,65,0,0,0,0
2981995,JakeWharton/butterknife,JakeWharton,butterknife,https://api.github.com/repos/JakeWharton/butterknife,23885,35,10,156,81,34,39,2,0,73,81,71,4,0,17,1,0,0,71,0,52,0,0,0,0
2987729,pushkar/ABAGAIL,pushkar,ABAGAIL,https://api.github.com/repos/pushkar/ABAGAIL,220,62,32,303,230,62,11,0,0,62,241,0,62,0,0,0,0,0,0,0,100,0,0,0,0
2988218,Netflix/karyon,Netflix,karyon,https://api.github.com/repos/Netflix/karyon,512,25,36,160,135,20,0,5,0,20,135,15,10,0,19,9,3,1,15,0,63,0,0,0,0
2993962,togglz/togglz,togglz,togglz,https://api.github.com/repos/togglz/togglz,513,155,104,384,223,104,5,52,2,106,228,98,58,0,103,50,5,2,109,0,98,0,0,0,0
3014825,j256/ormlite-core,j256,ormlite-core,https://api.github.com/repos/j256/ormlite-core,448,126,13,281,155,117,0,9,0,117,155,113,13,0,116,8,99,5,114,0,201,0,0,0,0
3014844,j256/ormlite-jdbc,j256,ormlite-jdbc,https://api.github.com/repos/j256/ormlite-jdbc,173,50,14,77,27,30,0,20,0,30,27,29,21,0,22,4,21,4,28,0,49,0,0,0,0
3024020,morfologik/morfologik-stemming,morfologik,morfologik-stemming,https://api.github.com/repos/morfologik/morfologik-stemming,121,22,6,76,54,20,0,2,1,21,54,19,3,0,28,5,6,2,18,0,33,0,0,0,0
3027094,finmath/finmath-lib,finmath,finmath-lib,https://api.github.com/repos/finmath/finmath-lib,203,162,87,1140,976,149,2,13,13,162,978,155,7,0,413,99,0,0,161,0,483,0,0,5,5
3127830,camunda/camunda-bpm-platform,camunda,camunda-bpm-platform,https://api.github.com/repos/camunda/camunda-bpm-platform,971,2217,712,5619,3337,1568,40,674,9,1577,3377,1458,784,0,922,578,918,57,1117,0,2638,0,0,0,0
3133671,joel-costigliola/assertj-core,joel-costigliola,assertj-core,https://api.github.com/repos/joel-costigliola/assertj-core,1434,3078,131,3760,636,3036,2,86,0,3036,638,2949,170,3,541,202,2216,115,2139,0,2881,0,0,9,9
3139158,joel-costigliola/assertj-examples,joel-costigliola,assertj-examples,https://api.github.com/repos/joel-costigliola/assertj-examples,212,197,45,237,40,19,0,178,69,88,40,86,110,1,28,27,79,5,78,14,179,0,0,1,1
3159585,skylot/jadx,skylot,jadx,https://api.github.com/repos/skylot/jadx,17652,366,81,781,383,359,28,11,0,359,411,355,15,0,25,3,331,2,357,0,532,0,0,0,0
3160835,stripe/stripe-android,stripe,stripe-android,https://api.github.com/repos/stripe/stripe-android,523,124,5,8,4,4,0,0,0,4,4,4,0,0,1,0,0,0,4,0,2,0,0,0,0
3167148,alibaba/simpleimage,alibaba,simpleimage,https://api.github.com/repos/alibaba/simpleimage,711,46,31,185,139,38,0,8,0,38,139,31,15,0,31,2,9,1,0,0,81,0,0,0,0
3169142,kongchen/swagger-maven-plugin,kongchen,swagger-maven-plugin,https://api.github.com/repos/kongchen/swagger-maven-plugin,603,76,16,107,31,21,0,55,2,23,31,20,55,1,16,11,0,0,0,19,43,0,0,1,1
3173796,eXist-db/exist,eXist-db,exist,https://api.github.com/repos/eXist-db/exist,258,504,215,2418,1928,435,8,47,3,438,1936,381,99,2,420,57,59,17,420,0,1413,0,0,7,7
